"","POSTCODE","Year","population"
"34952",3958,1998,8296
"34953",3958,1999,8294
"34954",3958,2000,8281
"34955",3958,2001,8272
"34956",3958,2002,8242
"34957",3958,2003,8198
"34958",3958,2004,8173
"34959",3958,2005,8167
"34960",3958,2006,8170
"34961",3958,2007,8172
"34962",3958,2008,8189
"34963",3958,2009,8211
"34964",3958,2010,8240
"34965",3958,2011,8266
"34966",3958,2012,8429
"34967",3958,2013,8564
"34968",3958,2014,8666
"34969",3958,2015,8774
"34970",3958,2016,8897
"34971",3959,1991,8380
"34972",3959,1992,8377
"34973",3959,1993,8358
"34974",3959,1994,8332
"34975",3959,1995,8313
"34976",3959,1996,8302
"34977",3959,1997,8301
"34978",3959,1998,8296
"34979",3959,1999,8294
"34980",3959,2000,8281
"34981",3959,2001,8272
"34982",3959,2002,8242
"34983",3959,2003,8198
"34984",3959,2004,8173
"34985",3959,2005,8167
"34986",3959,2006,8170
"34987",3959,2007,8172
"34988",3959,2008,8189
"34989",3959,2009,8211
"34990",3959,2010,8240
"34991",3959,2011,8266
"34992",3959,2012,8429
"34993",3959,2013,8564
"34994",3959,2014,8666
"34995",3959,2015,8774
"34996",3959,2016,8897
"34997",3960,1991,8335
"34998",3960,1992,8332
"34999",3960,1993,8313
"35000",3960,1994,8287
"35001",3960,1995,8268
"35002",3960,1996,8257
"35003",3960,1997,8256
"35004",3960,1998,8251
"35005",3960,1999,8249
"35006",3960,2000,8236
"35007",3960,2001,8227
"35008",3960,2002,8197
"35009",3960,2003,8154
"35010",3960,2004,8129
"35011",3960,2005,8123
"35012",3960,2006,8126
"35013",3960,2007,8128
"35014",3960,2008,8145
"35015",3960,2009,8167
"35016",3960,2010,8195
"35017",3960,2011,8221
"35018",3960,2012,8383
"35019",3960,2013,8518
"35020",3960,2014,8619
"35021",3960,2015,8727
"35022",3960,2016,8849
"35023",3962,1991,8321
"35024",3962,1992,8315
"35025",3962,1993,8292
"35026",3962,1994,8262
"35027",3962,1995,8238
"35028",3962,1996,8224
"35029",3962,1997,8223
"35030",3962,1998,8218
"35031",3962,1999,8214
"35032",3962,2000,8197
"35033",3962,2001,8187
"35034",3962,2002,8156
"35035",3962,2003,8111
"35036",3962,2004,8085
"35037",3962,2005,8078
"35038",3962,2006,8081
"35039",3962,2007,8083
"35040",3962,2008,8099
"35041",3962,2009,8120
"35042",3962,2010,8148
"35043",3962,2011,8170
"35044",3962,2012,8327
"35045",3962,2013,8458
"35046",3962,2014,8558
"35047",3962,2015,8662
"35048",3962,2016,8781
"35049",3964,1991,8380
"35050",3964,1992,8377
"35051",3964,1993,8358
"35052",3964,1994,8332
"35053",3964,1995,8313
"35054",3964,1996,8302
"35055",3964,1997,8301
"35056",3964,1998,8296
"35057",3964,1999,8294
"35058",3964,2000,8281
"35059",3964,2001,8272
"35060",3964,2002,8242
"35061",3964,2003,8198
"35062",3964,2004,8173
"35063",3964,2005,8167
"35064",3964,2006,8170
"35065",3964,2007,8172
"35066",3964,2008,8189
"35067",3964,2009,8211
"35068",3964,2010,8240
"35069",3964,2011,8266
"35070",3964,2012,8429
"35071",3964,2013,8564
"35072",3964,2014,8666
"35073",3964,2015,8774
"35074",3964,2016,8897
"35075",3965,1991,8380
"35076",3965,1992,8377
"35077",3965,1993,8358
"35078",3965,1994,8332
"35079",3965,1995,8313
"35080",3965,1996,8302
"35081",3965,1997,8301
"35082",3965,1998,8296
"35083",3965,1999,8294
"35084",3965,2000,8281
"35085",3965,2001,8272
"35086",3965,2002,8242
"35087",3965,2003,8198
"35088",3965,2004,8173
"35089",3965,2005,8167
"35090",3965,2006,8170
"35091",3965,2007,8172
"35092",3965,2008,8189
"35093",3965,2009,8211
"35094",3965,2010,8240
"35095",3965,2011,8266
"35096",3965,2012,8429
"35097",3965,2013,8564
"35098",3965,2014,8666
"35099",3965,2015,8774
"35100",3965,2016,8897
"35101",3966,1991,7915
"35102",3966,1992,7890
"35103",3966,1993,7837
"35104",3966,1994,7778
"35105",3966,1995,7725
"35106",3966,1996,7684
"35107",3966,1997,7686
"35108",3966,1998,7679
"35109",3966,1999,7662
"35110",3966,2000,7628
"35111",3966,2001,7606
"35112",3966,2002,7569
"35113",3966,2003,7519
"35114",3966,2004,7482
"35115",3966,2005,7471
"35116",3966,2006,7469
"35117",3966,2007,7472
"35118",3966,2008,7482
"35119",3966,2009,7501
"35120",3966,2010,7513
"35121",3966,2011,7509
"35122",3966,2012,7632
"35123",3966,2013,7735
"35124",3966,2014,7811
"35125",3966,2015,7893
"35126",3966,2016,7989
"35127",3967,1991,7806
"35128",3967,1992,7776
"35129",3967,1993,7713
"35130",3967,1994,7649
"35131",3967,1995,7587
"35132",3967,1996,7539
"35133",3967,1997,7543
"35134",3967,1998,7533
"35135",3967,1999,7514
"35136",3967,2000,7474
"35137",3967,2001,7450
"35138",3967,2002,7410
"35139",3967,2003,7359
"35140",3967,2004,7320
"35141",3967,2005,7308
"35142",3967,2006,7305
"35143",3967,2007,7308
"35144",3967,2008,7316
"35145",3967,2009,7333
"35146",3967,2010,7343
"35147",3967,2011,7332
"35148",3967,2012,7445
"35149",3967,2013,7541
"35150",3967,2014,7612
"35151",3967,2015,7685
"35152",3967,2016,7776
"35153",3971,1991,6575
"35154",3971,1992,6487
"35155",3971,1993,6332
"35156",3971,1994,6184
"35157",3971,1995,6030
"35158",3971,1996,5904
"35159",3971,1997,5916
"35160",3971,1998,5898
"35161",3971,1999,5840
"35162",3971,2000,5742
"35163",3971,2001,5686
"35164",3971,2002,5626
"35165",3971,2003,5560
"35166",3971,2004,5491
"35167",3971,2005,5465
"35168",3971,2006,5449
"35169",3971,2007,5453
"35170",3971,2008,5443
"35171",3971,2009,5451
"35172",3971,2010,5419
"35173",3971,2011,5329
"35174",3971,2012,5335
"35175",3971,2013,5345
"35176",3971,2014,5349
"35177",3971,2015,5351
"35178",3971,2016,5371
"35179",3975,1991,279
"35180",3975,1992,272
"35181",3975,1993,270
"35182",3975,1994,270
"35183",3975,1995,274
"35184",3975,1996,287
"35185",3975,1997,352
"35186",3975,1998,484
"35187",3975,1999,746
"35188",3975,2000,1086
"35189",3975,2001,1561
"35190",3975,2002,2110
"35191",3975,2003,2709
"35192",3975,2004,3370
"35193",3975,2005,4139
"35194",3975,2006,5177
"35195",3975,2007,6365
"35196",3975,2008,7705
"35197",3975,2009,9046
"35198",3975,2010,10571
"35199",3975,2011,12147
"35200",3975,2012,13035
"35201",3975,2013,14083
"35202",3975,2014,14836
"35203",3975,2015,15501
"35204",3975,2016,16110
"35205",3976,1991,13601
"35206",3976,1992,14405
"35207",3976,1993,15482
"35208",3976,1994,16796
"35209",3976,1995,18204
"35210",3976,1996,18944
"35211",3976,1997,19287
"35212",3976,1998,19690
"35213",3976,1999,19811
"35214",3976,2000,19937
"35215",3976,2001,20384
"35216",3976,2002,20853
"35217",3976,2003,21566
"35218",3976,2004,22212
"35219",3976,2005,22485
"35220",3976,2006,22646
"35221",3976,2007,22851
"35222",3976,2008,23377
"35223",3976,2009,23904
"35224",3976,2010,24432
"35225",3976,2011,24744
"35226",3976,2012,24973
"35227",3976,2013,25295
"35228",3976,2014,25765
"35229",3976,2015,26239
"35230",3976,2016,26780
"35231",3977,1991,5858
"35232",3977,1992,6079
"35233",3977,1993,6274
"35234",3977,1994,6521
"35235",3977,1995,6710
"35236",3977,1996,6900
"35237",3977,1997,6974
"35238",3977,1998,7021
"35239",3977,1999,7155
"35240",3977,2000,7421
"35241",3977,2001,7569
"35242",3977,2002,7806
"35243",3977,2003,8178
"35244",3977,2004,8651
"35245",3977,2005,9052
"35246",3977,2006,9534
"35247",3977,2007,10185
"35248",3977,2008,10947
"35249",3977,2009,11716
"35250",3977,2010,12435
"35251",3977,2011,13151
"35252",3977,2012,14019
"35253",3977,2013,14952
"35254",3977,2014,16014
"35255",3977,2015,17286
"35256",3977,2016,18658
"35257",3978,1991,3537
"35258",3978,1992,3617
"35259",3978,1993,3651
"35260",3978,1994,3629
"35261",3978,1995,3613
"35262",3978,1996,3633
"35263",3978,1997,3722
"35264",3978,1998,3807
"35265",3978,1999,3879
"35266",3978,2000,4056
"35267",3978,2001,4191
"35268",3978,2002,4273
"35269",3978,2003,4414
"35270",3978,2004,4581
"35271",3978,2005,4789
"35272",3978,2006,5084
"35273",3978,2007,5251
"35274",3978,2008,5527
"35275",3978,2009,6009
"35276",3978,2010,6444
"35277",3978,2011,7119
"35278",3978,2012,7822
"35279",3978,2013,8611
"35280",3978,2014,9560
"35281",3978,2015,10812
"35282",3978,2016,12196
"35283",3979,1991,15450
"35284",3979,1992,15420
"35285",3979,1993,15396
"35286",3979,1994,15382
"35287",3979,1995,15368
"35288",3979,1996,15382
"35289",3979,1997,15558
"35290",3979,1998,15840
"35291",3979,1999,16349
"35292",3979,2000,17145
"35293",3979,2001,17647
"35294",3979,2002,17801
"35295",3979,2003,17956
"35296",3979,2004,18117
"35297",3979,2005,18250
"35298",3979,2006,18359
"35299",3979,2007,18602
"35300",3979,2008,18891
"35301",3979,2009,19168
"35302",3979,2010,19787
"35303",3979,2011,20396
"35304",3979,2012,20801
"35305",3979,2013,21181
"35306",3979,2014,21611
"35307",3979,2015,22039
"35308",3979,2016,22577
"35309",3980,1991,6747
"35310",3980,1992,6749
"35311",3980,1993,6662
"35312",3980,1994,6515
"35313",3980,1995,6401
"35314",3980,1996,6377
"35315",3980,1997,6508
"35316",3980,1998,6683
"35317",3980,1999,6765
"35318",3980,2000,6843
"35319",3980,2001,6928
"35320",3980,2002,7033
"35321",3980,2003,7171
"35322",3980,2004,7300
"35323",3980,2005,7526
"35324",3980,2006,7561
"35325",3980,2007,7549
"35326",3980,2008,7543
"35327",3980,2009,7567
"35328",3980,2010,7616
"35329",3980,2011,7700
"35330",3980,2012,7713
"35331",3980,2013,7748
"35332",3980,2014,7807
"35333",3980,2015,7893
"35334",3980,2016,8033
"35335",3981,1991,4844
"35336",3981,1992,4956
"35337",3981,1993,5062
"35338",3981,1994,5090
"35339",3981,1995,5179
"35340",3981,1996,5276
"35341",3981,1997,5285
"35342",3981,1998,5289
"35343",3981,1999,5297
"35344",3981,2000,5305
"35345",3981,2001,5317
"35346",3981,2002,5352
"35347",3981,2003,5441
"35348",3981,2004,5486
"35349",3981,2005,5621
"35350",3981,2006,5841
"35351",3981,2007,5868
"35352",3981,2008,5982
"35353",3981,2009,6323
"35354",3981,2010,6528
"35355",3981,2011,6810
"35356",3981,2012,7011
"35357",3981,2013,7172
"35358",3981,2014,7341
"35359",3981,2015,7539
"35360",3981,2016,7815
"35361",3984,1991,11553
"35362",3984,1992,11574
"35363",3984,1993,11597
"35364",3984,1994,11599
"35365",3984,1995,11622
"35366",3984,1996,11667
"35367",3984,1997,11781
"35368",3984,1998,11962
"35369",3984,1999,12287
"35370",3984,2000,12793
"35371",3984,2001,13116
"35372",3984,2002,13226
"35373",3984,2003,13356
"35374",3984,2004,13473
"35375",3984,2005,13607
"35376",3984,2006,13756
"35377",3984,2007,13919
"35378",3984,2008,14142
"35379",3984,2009,14441
"35380",3984,2010,14906
"35381",3984,2011,15392
"35382",3984,2012,15719
"35383",3984,2013,16017
"35384",3984,2014,16349
"35385",3984,2015,16690
"35386",3984,2016,17130
"35387",3987,1991,7822
"35388",3987,1992,7756
"35389",3987,1993,7668
"35390",3987,1994,7600
"35391",3987,1995,7561
"35392",3987,1996,7499
"35393",3987,1997,7523
"35394",3987,1998,7616
"35395",3987,1999,7709
"35396",3987,2000,7812
"35397",3987,2001,7913
"35398",3987,2002,7945
"35399",3987,2003,8003
"35400",3987,2004,8057
"35401",3987,2005,8120
"35402",3987,2006,8184
"35403",3987,2007,8264
"35404",3987,2008,8344
"35405",3987,2009,8472
"35406",3987,2010,8595
"35407",3987,2011,8766
"35408",3987,2012,8865
"35409",3987,2013,8967
"35410",3987,2014,9042
"35411",3987,2015,9124
"35412",3987,2016,9214
"35413",3988,1991,8281
"35414",3988,1992,8226
"35415",3988,1993,8145
"35416",3988,1994,8086
"35417",3988,1995,8048
"35418",3988,1996,7994
"35419",3988,1997,8021
"35420",3988,1998,8118
"35421",3988,1999,8222
"35422",3988,2000,8335
"35423",3988,2001,8446
"35424",3988,2002,8486
"35425",3988,2003,8552
"35426",3988,2004,8616
"35427",3988,2005,8694
"35428",3988,2006,8775
"35429",3988,2007,8874
"35430",3988,2008,8973
"35431",3988,2009,9113
"35432",3988,2010,9263
"35433",3988,2011,9449
"35434",3988,2012,9567
"35435",3988,2013,9691
"35436",3988,2014,9790
"35437",3988,2015,9902
"35438",3988,2016,10031
"35439",3990,1991,15450
"35440",3990,1992,15420
"35441",3990,1993,15396
"35442",3990,1994,15382
"35443",3990,1995,15368
"35444",3990,1996,15382
"35445",3990,1997,15558
"35446",3990,1998,15840
"35447",3990,1999,16349
"35448",3990,2000,17145
"35449",3990,2001,17647
"35450",3990,2002,17801
"35451",3990,2003,17956
"35452",3990,2004,18117
"35453",3990,2005,18250
"35454",3990,2006,18359
"35455",3990,2007,18602
"35456",3990,2008,18891
"35457",3990,2009,19168
"35458",3990,2010,19787
"35459",3990,2011,20396
"35460",3990,2012,20801
"35461",3990,2013,21181
"35462",3990,2014,21611
"35463",3990,2015,22039
"35464",3990,2016,22577
"35465",3991,1991,15450
"35466",3991,1992,15420
"35467",3991,1993,15396
"35468",3991,1994,15382
"35469",3991,1995,15368
"35470",3991,1996,15382
"35471",3991,1997,15558
"35472",3991,1998,15840
"35473",3991,1999,16349
"35474",3991,2000,17145
"35475",3991,2001,17647
"35476",3991,2002,17801
"35477",3991,2003,17956
"35478",3991,2004,18117
"35479",3991,2005,18250
"35480",3991,2006,18359
"35481",3991,2007,18602
"35482",3991,2008,18891
"35483",3991,2009,19168
"35484",3991,2010,19787
"35485",3991,2011,20396
"35486",3991,2012,20801
"35487",3991,2013,21181
"35488",3991,2014,21611
"35489",3991,2015,22039
"35490",3991,2016,22577
"35491",3992,1991,15450
"35492",3992,1992,15420
"35493",3992,1993,15396
"35494",3992,1994,15382
"35495",3992,1995,15368
"35496",3992,1996,15382
"35497",3992,1997,15558
"35498",3992,1998,15840
"35499",3992,1999,16349
"35500",3992,2000,17145
"35501",3992,2001,17647
"35502",3992,2002,17801
"35503",3992,2003,17956
"35504",3992,2004,18117
"35505",3992,2005,18250
"35506",3992,2006,18359
"35507",3992,2007,18602
"35508",3992,2008,18891
"35509",3992,2009,19168
"35510",3992,2010,19787
"35511",3992,2011,20396
"35512",3992,2012,20801
"35513",3992,2013,21181
"35514",3992,2014,21611
"35515",3992,2015,22039
"35516",3992,2016,22577
"35517",3995,1991,15450
"35518",3995,1992,15420
"35519",3995,1993,15396
"35520",3995,1994,15382
"35521",3995,1995,15368
"35522",3995,1996,15382
"35523",3995,1997,15558
"35524",3995,1998,15840
"35525",3995,1999,16349
"35526",3995,2000,17145
"35527",3995,2001,17647
"35528",3995,2002,17801
"35529",3995,2003,17956
"35530",3995,2004,18117
"35531",3995,2005,18250
"35532",3995,2006,18359
"35533",3995,2007,18602
"35534",3995,2008,18891
"35535",3995,2009,19168
"35536",3995,2010,19787
"35537",3995,2011,20396
"35538",3995,2012,20801
"35539",3995,2013,21181
"35540",3995,2014,21611
"35541",3995,2015,22039
"35542",3995,2016,22577
"35543",3996,1991,15360
"35544",3996,1992,15331
"35545",3996,1993,15306
"35546",3996,1994,15292
"35547",3996,1995,15278
"35548",3996,1996,15292
"35549",3996,1997,15466
"35550",3996,1998,15744
"35551",3996,1999,16247
"35552",3996,2000,17032
"35553",3996,2001,17527
"35554",3996,2002,17679
"35555",3996,2003,17831
"35556",3996,2004,17990
"35557",3996,2005,18122
"35558",3996,2006,18229
"35559",3996,2007,18469
"35560",3996,2008,18755
"35561",3996,2009,19029
"35562",3996,2010,19640
"35563",3996,2011,20241
"35564",3996,2012,20643
"35565",3996,2013,21020
"35566",3996,2014,21446
"35567",3996,2015,21870
"35568",3996,2016,22403
"35569",4000,1991,1948
"35570",4000,1992,1904
"35571",4000,1993,1887
"35572",4000,1994,1905
"35573",4000,1995,1999
"35574",4000,1996,2106
"35575",4000,1997,2387
"35576",4000,1998,2578
"35577",4000,1999,2726
"35578",4000,2000,2867
"35579",4000,2001,3051
"35580",4000,2002,3430
"35581",4000,2003,4535
"35582",4000,2004,5207
"35583",4000,2005,6029
"35584",4000,2006,6656
"35585",4000,2007,7404
"35586",4000,2008,7530
"35587",4000,2009,7686
"35588",4000,2010,7772
"35589",4000,2011,8009
"35590",4000,2012,8298
"35591",4000,2013,8494
"35592",4000,2014,8658
"35593",4000,2015,8923
"35594",4000,2016,9163
"35595",4005,1991,9135
"35596",4005,1992,9187
"35597",4005,1993,9061
"35598",4005,1994,9071
"35599",4005,1995,9058
"35600",4005,1996,9368
"35601",4005,1997,9270
"35602",4005,1998,9302
"35603",4005,1999,9753
"35604",4005,2000,10099
"35605",4005,2001,10384
"35606",4005,2002,10701
"35607",4005,2003,11304
"35608",4005,2004,11541
"35609",4005,2005,11794
"35610",4005,2006,12017
"35611",4005,2007,12102
"35612",4005,2008,12189
"35613",4005,2009,12243
"35614",4005,2010,12343
"35615",4005,2011,12505
"35616",4005,2012,12781
"35617",4005,2013,13109
"35618",4005,2014,13266
"35619",4005,2015,13449
"35620",4005,2016,13661
"35621",4006,1991,2115
"35622",4006,1992,2121
"35623",4006,1993,2126
"35624",4006,1994,2135
"35625",4006,1995,2337
"35626",4006,1996,2505
"35627",4006,1997,2700
"35628",4006,1998,2857
"35629",4006,1999,3254
"35630",4006,2000,3527
"35631",4006,2001,3819
"35632",4006,2002,4220
"35633",4006,2003,5032
"35634",4006,2004,5557
"35635",4006,2005,5804
"35636",4006,2006,6265
"35637",4006,2007,6583
"35638",4006,2008,6810
"35639",4006,2009,6924
"35640",4006,2010,7003
"35641",4006,2011,7192
"35642",4006,2012,7543
"35643",4006,2013,8082
"35644",4006,2014,8568
"35645",4006,2015,9240
"35646",4006,2016,10001
"35647",4007,1991,4107
"35648",4007,1992,4117
"35649",4007,1993,4135
"35650",4007,1994,4140
"35651",4007,1995,4210
"35652",4007,1996,4242
"35653",4007,1997,4182
"35654",4007,1998,4195
"35655",4007,1999,4187
"35656",4007,2000,4198
"35657",4007,2001,4276
"35658",4007,2002,4382
"35659",4007,2003,4429
"35660",4007,2004,4470
"35661",4007,2005,4526
"35662",4007,2006,4707
"35663",4007,2007,4779
"35664",4007,2008,4867
"35665",4007,2009,4960
"35666",4007,2010,5002
"35667",4007,2011,5057
"35668",4007,2012,5227
"35669",4007,2013,5395
"35670",4007,2014,5568
"35671",4007,2015,5677
"35672",4007,2016,5845
"35673",4008,1991,287
"35674",4008,1992,286
"35675",4008,1993,286
"35676",4008,1994,291
"35677",4008,1995,297
"35678",4008,1996,309
"35679",4008,1997,305
"35680",4008,1998,298
"35681",4008,1999,294
"35682",4008,2000,278
"35683",4008,2001,260
"35684",4008,2002,258
"35685",4008,2003,251
"35686",4008,2004,247
"35687",4008,2005,244
"35688",4008,2006,245
"35689",4008,2007,246
"35690",4008,2008,243
"35691",4008,2009,244
"35692",4008,2010,247
"35693",4008,2011,241
"35694",4008,2012,334
"35695",4008,2013,434
"35696",4008,2014,521
"35697",4008,2015,613
"35698",4008,2016,693
"35699",4009,1991,2710
"35700",4009,1992,2667
"35701",4009,1993,2683
"35702",4009,1994,2659
"35703",4009,1995,2704
"35704",4009,1996,2701
"35705",4009,1997,2672
"35706",4009,1998,2652
"35707",4009,1999,2638
"35708",4009,2000,2653
"35709",4009,2001,2729
"35710",4009,2002,2828
"35711",4009,2003,2867
"35712",4009,2004,2972
"35713",4009,2005,3055
"35714",4009,2006,3187
"35715",4009,2007,3218
"35716",4009,2008,3273
"35717",4009,2009,3359
"35718",4009,2010,3391
"35719",4009,2011,3458
"35720",4009,2012,3634
"35721",4009,2013,3772
"35722",4009,2014,3909
"35723",4009,2015,3992
"35724",4009,2016,4119
"35725",4010,1991,2737
"35726",4010,1992,2718
"35727",4010,1993,2680
"35728",4010,1994,2655
"35729",4010,1995,2646
"35730",4010,1996,2661
"35731",4010,1997,2614
"35732",4010,1998,2605
"35733",4010,1999,2596
"35734",4010,2000,2541
"35735",4010,2001,2560
"35736",4010,2002,2656
"35737",4010,2003,2675
"35738",4010,2004,2702
"35739",4010,2005,2752
"35740",4010,2006,2905
"35741",4010,2007,2945
"35742",4010,2008,3014
"35743",4010,2009,3065
"35744",4010,2010,3105
"35745",4010,2011,3124
"35746",4010,2012,3197
"35747",4010,2013,3246
"35748",4010,2014,3307
"35749",4010,2015,3372
"35750",4010,2016,3449
"35751",4011,1991,7373
"35752",4011,1992,7315
"35753",4011,1993,7307
"35754",4011,1994,7290
"35755",4011,1995,7328
"35756",4011,1996,7380
"35757",4011,1997,7356
"35758",4011,1998,7364
"35759",4011,1999,7366
"35760",4011,2000,7373
"35761",4011,2001,7407
"35762",4011,2002,7570
"35763",4011,2003,7720
"35764",4011,2004,7899
"35765",4011,2005,8008
"35766",4011,2006,8118
"35767",4011,2007,8181
"35768",4011,2008,8337
"35769",4011,2009,8461
"35770",4011,2010,8530
"35771",4011,2011,8616
"35772",4011,2012,8824
"35773",4011,2013,8924
"35774",4011,2014,9024
"35775",4011,2015,9036
"35776",4011,2016,9054
"35777",4012,1991,7947
"35778",4012,1992,7885
"35779",4012,1993,7996
"35780",4012,1994,7985
"35781",4012,1995,7988
"35782",4012,1996,8136
"35783",4012,1997,8214
"35784",4012,1998,8234
"35785",4012,1999,8298
"35786",4012,2000,8362
"35787",4012,2001,8454
"35788",4012,2002,8506
"35789",4012,2003,8556
"35790",4012,2004,8554
"35791",4012,2005,8611
"35792",4012,2006,8767
"35793",4012,2007,9119
"35794",4012,2008,9428
"35795",4012,2009,9833
"35796",4012,2010,10136
"35797",4012,2011,10376
